locate,symbol,prints,unpriced,min_tick,max_tick,shares,vwap_micro
9334,RBRK,4011,0,617400,645800,159269,637682456096
4247,FMUB,86,0,506300,508600,5018,507453387803
3025,DJT,3049,0,86300,88800,416493,87107545144
10235,SM,4782,0,315100,327400,258279,324126989805
5269,HOOW,48,0,231700,240000,3591,234954218880
182,ADIL,119,0,13100,13900,7647,13330887929
9983,SEDG,23657,0,472500,635200,1980447,583650109949
2912,DFDV,1521,0,45500,51000,106565,47375110026
12460,XUDV,1,0,302300,302300,100,302300000000
2187,CIEN,5785,0,5500300,5800000,107704,5623768826598
1961,CCEL,5,0,35400,36700,302,36558940397
12234,WULX,39,0,406200,460100,8524,419107848427
2060,CETX,49,0,7801,8300,21741,8003546019
7520,MVLL,835,0,708800,812600,75346,768652739362
449,ALM,6914,0,172800,182100,569460,175157209285
350,AIIOW,74,0,770,1062,45995,843932123
10623,STNG,651,0,814000,829300,22901,821233243089
5536,ICCC,76,0,85200,88800,7514,87244264040
157,ACYS,3,0,203000,203000,171,203000000000
10430,SPGI,4016,0,4014700,4115900,97438,4046288215070
5343,HTOO,31,0,28200,30200,4343,29345268247
9192,QNST,5231,0,109200,113100,320187,111104616989
4105,FINX,35,0,247700,251100,2181,249490554791
4478,FXA,6,0,708000,710100,165,708610303030
5309,HRTX,718,0,8400,9500,188300,8713265693
10495,SPXL,3562,0,2643300,2714600,185183,2680700842949
222,AEO,3920,0,152500,155300,268095,153626785654
10023,SEV,415,0,23000,27200,111731,24376920460
4936,GRVY,44,0,625600,636300,1090,629229357798
2397,COLA,157,0,108000,111500,19418,109895117931
2102,CGIB,2,0,250800,250800,33,250800000000
12375,XNCR,4500,0,109100,118500,202365,112007299187
7288,MMYT,4018,0,425000,438300,204546,432155258474
10018,SERV,7251,0,79300,87200,967164,81553767509
438,ALL,2439,0,2163800,2202000,92183,2179681579033
10711,SVIX,3377,0,188900,197000,491550,194159646221
10810,TAXS,2,0,501100,501100,200,501100000000
537,AMSF,945,0,304200,311300,34576,306172712285
8354,OUST,11041,0,310600,360300,905476,339648213757
3267,DXR,8,0,107500,120600,398,107655778894
1136,BCAX,2013,0,198700,206600,96895,201750149130
11409,UBER,22051,0,736400,755600,1077529,748021914212
3459,ELAB,1183,0,19200,23100,102335,21011122294
11514,UONE,53,0,55500,61200,3064,57192656657
1241,BETA,2082,0,153700,168300,136416,156416595560
11415,UBS,6815,0,452500,461200,720148,455960765425
8850,POWL,5000,0,2770400,2937700,139966,2875394269322
3575,EOSU,11,0,469600,484000,448,475308035714
9120,QBTZ,540,0,127500,141100,134289,136386415119
316,AHL-D,8,0,208900,209900,800,209275000000
10589,STAK,1623,0,9540,12100,329725,10784066237
8232,ONCO,51,0,3700,3840,9009,3790897546
1127,BC,719,0,769000,792500,23849,776758409157
3484,ELV,3682,0,3890000,3982700,68894,3951057225592
5841,IP,9630,0,301300,315000,605814,304735286408
11027,TJUL,1,0,300900,300900,253,300900000000
754,ARX,1301,0,144500,158500,97034,153840537337
8198,OKLS,170,0,214000,236000,27016,228740731418
977,AXON,6530,0,3810000,4034000,143238,3958782036889
11250,TSCO,11559,0,300900,307900,1067961,304630673123
4566,GCTS,3363,0,13300,20400,388030,16602976058
3457,EL,4408,0,796600,811100,175481,805126364107
10839,TCAF,166,0,399500,402000,27138,400697619574
566,ANET,12103,0,1413000,1470100,533912,1438060851226
5653,IHAK,33,0,513700,524300,2150,519069767441
9869,SCCO,2281,0,1746300,1821500,65665,1771590858143
10830,TBLU,2,0,493200,493200,9,493200000000
557,AMZU,15310,0,411900,422900,389864,418015877844
5644,IGOV,364,0,409300,415000,32862,410367004442
8037,NVS,4080,0,1478000,1504600,130085,1488131753084
8831,PODD,3701,0,1470000,1536300,142442,1491691574816
1760,BULZ,615,0,418400,443200,66245,432235007925
3934,FCX,26543,0,613900,639000,1151461,629053397553
6083,JBL,3957,0,3390500,3488800,91449,3420228225568
623,APH,13798,0,1247900,1285000,741963,1256144295200
1216,BEEP,175,0,18200,20400,5529,19729462832
11489,UMC,8358,0,168400,175600,1086261,171753022708
1315,BHK,347,0,87800,89700,27872,88510594862
9132,QCMU,304,0,316500,341000,35166,327462139566
10144,SITM,3421,0,7600000,8000000,48036,7759720214006
7926,NSP,695,0,287600,305700,23178,300263547329
1778,BVN,918,0,341100,362000,55220,344435021731
8849,POWI,3100,0,690000,733500,205543,719019898512
733,ARP,2,0,331200,332600,1625,332578461538
11006,TIL,122,0,80000,83700,6303,80850134856
3935,FCXG,54,0,129900,140400,2703,134400776914
8649,PGC,880,0,411100,417600,29254,414818493197
4024,FFAI,673,0,3590,4000,585401,3721750130
6381,KLAR,13042,0,148700,165600,999662,154543866026
11567,USCB,218,0,178300,180400,9584,179387719115
1294,BGS,878,0,41500,43100,90164,42058819484
10132,SIMA,31,0,111000,129800,859,113343422584
7775,NICE,1744,0,855000,900900,89159,888348330510
10977,THFF,376,0,647700,657000,6580,652049711246
704,ARHS,3609,0,57000,59300,433485,58010545001
5791,INO,735,0,13000,14100,260051,13377012201
5202,HII,1346,0,3250000,3368000,20959,3291289226585
10289,SMTH,71,0,255700,256300,13937,255944629403
12249,WYY,121,0,95600,107000,9329,100520731053
1976,CCJ,4610,0,1072800,1107700,240617,1082860648250
7063,MDT,13033,0,758600,772800,733923,764362213747
6690,LIDR,883,0,18300,20200,504961,18922179138
1504,BNAI,314,0,210000,232500,13155,220173857848
11777,VGZ,354,0,21200,22100,56576,21550540865
11876,VOTE,5,0,869400,872800,429,870896969696
1603,BREZU,11,0,99900,100100,9444,100005717916
7107,METD,105,0,161600,164700,34742,163088388693
2393,COIN,33909,0,1923600,2110000,1645213,1970064013535
7480,MTUM,1720,0,2979200,3014200,75887,2995959313189
10309,SNDG,48,0,110300,123200,539,119687940630
36,AAPX,36,0,335900,353400,4174,347187446094
11385,TYG,60,0,467500,470000,4421,468871002035
1112,BBNX,2117,0,90100,94700,147994,93289032663
6199,JPC,96,0,77800,78700,13971,78200594087
5826,IONL,1141,0,288500,340200,97022,304331909257
10913,TELO,461,0,12300,12800,18440,12606719088
739,ARR-C,9,0,208000,209000,363,208380716253
3469,ELIL,47,0,221700,228400,8645,223863493348
8556,PD,1873,0,67100,69100,138247,67865993475
11181,TRAD=,3,0,100600,100800,300,100666666666
908,AVEX,700,0,232300,251300,45548,246043209361
11904,VRSN,2769,0,2910000,2980800,83683,2964915160785
1631,BRSP,470,0,56400,57500,56369,56918315031
6718,LIVE,33,0,99500,108300,914,103666301969
2740,CXT,1138,0,381900,408100,52914,389373829232
7827,NMIH,1972,0,374400,380300,84312,376729752585
1960,CCEF,1,0,293900,293900,400,293900000000
12233,WULF,36050,0,220600,236000,4089032,223999802129
7146,MGEE,835,0,743400,757200,26420,747738319454
4748,GLL,1092,0,211000,216100,347562,213196302817
10307,SND,844,0,47000,48800,43164,47843536280
34,AAPU,15511,0,370600,394000,403821,384842098107
1544,BOE,48,0,115400,117400,2798,116678413152
11817,VKTX,4221,0,300100,316500,274873,305599761708
7877,NOWL,1662,0,40100,45500,1329163,43486060927
931,AVNS,298,0,247100,247400,27347,247229641276
11204,TRMB,10328,0,548400,561700,373186,551770382329
11303,TTC,1270,0,879700,899900,42142,885339566228
1030,BAIG,43,0,358000,387100,2107,372972852396
441,ALL-I,3,0,189200,190000,220,189409090909
10714,SVRA,2743,0,50200,53300,485288,51381579392
11260,TSIC,3,0,251800,252000,156,251875641025
987,AXTX,1213,0,473000,655100,48288,581473614562
3344,EDC,32,0,798000,824800,1892,809714164904
12276,XCBE,3,0,99100,99100,250,99100000000
2003,CDE,17336,0,175900,188000,1572290,178127370650
1904,CATH,21,0,884300,888600,1151,886094613379
12177,WRBY,4079,0,279000,292700,232579,286106088253
7090,MENS,125,0,20000,20800,4544,20154203345
6161,JKHY,4492,0,1340000,1389200,226621,1370525447332
7116,MFA,598,0,93100,95200,83197,93801765688
12302,XES,65,0,1282000,1298500,2523,1287821640903
2029,CECO,1801,0,806700,839900,64532,816217131035
9473,RGNX,5514,0,57100,64700,722486,60180330414
1083,BBBY,866,0,45400,46800,78036,45816186119
11356,TWN,26,0,890000,947900,1238,904807673667
6269,JYD,56,0,50500,57100,17033,52017871191
2898,DEVS,187,0,1760,1890,89054,1830930660
5255,HODU,44,0,78500,82900,12328,80787134977
4906,GREE,825,0,14200,15600,56101,14922233115
6334,KEY,5114,0,207000,211200,660935,209798358083
9366,RDDT,2948,0,1520000,1591100,118601,1566742269458
8052,NWGL,15,0,5500,7000,82,6428390243
6649,LFGY,10,0,237000,247600,687,238980203784
4292,FOUR,1518,0,415000,430100,63469,423294258614
7044,MD,1209,0,224300,235100,66935,229072533054
6905,LZ,3134,0,58300,60600,503398,59815878887
11992,WAB,1099,0,2617200,2662900,26115,2636666950028
12464,XWEL,42,0,14300,15000,4223,14765995737
2191,CIFU,158,0,255000,299600,22369,263575439223
4548,GBTC,7929,0,610400,628100,294254,615740983639
9635,RPID,483,0,20700,24000,56208,21356829988
9262,QUBX,327,0,150000,181500,18466,158895494422
4107,FIP,1433,0,45700,48800,158701,46697763719
9194,QNXT,2,0,292700,294600,134,294571641791
445,ALLR,242,0,13500,15200,33640,13946908442
10718,SVV,1596,0,71000,73700,122295,71842301811
10750,SYM,6635,0,468300,493700,392379,474315671582
477,ALVO,1525,0,32700,34100,137727,33191101236
378,AISP,502,0,24000,25800,59918,24567624086
10651,STWD,1118,0,170000,171300,79157,170618211907
10659,STXT,1,0,198500,198500,16,198500000000
386,AIXC,19,0,12800,13500,1452,13170454545
1898,CASS,475,0,452500,460100,14864,455348445909
12171,WRAP,242,0,14800,16600,20831,15353775622
2629,CTAS,7645,0,1640000,1694600,336390,1683812407027
1784,BWB,569,0,179400,181900,25454,180052624341
12057,WEAV,1158,0,48100,53700,116065,52639247835
6240,JTEK,243,0,1011500,1038100,15036,1023979921521
12585,ZETX,3,0,157100,158500,556,157117625899
2312,CMS,5017,0,715300,732600,148399,719191723663
1467,BLV,361,0,671600,676200,16116,672411677835
11740,VERI,1074,0,19700,20900,311110,20425330911
4010,FER,13729,0,667600,676500,626980,671286066541
5104,HCA,2127,0,4225500,4364800,44258,4278153954087
10191,SLDE,6036,0,185200,190400,386124,188435605142
10610,STIP,170,0,1035300,1046100,32071,1035470471765
337,AIDX,52,0,12700,15100,9664,13055349751
9765,RZLV,2051,0,24800,26000,914331,25308574794
8334,OSS,2523,0,161600,170400,181916,165634088260
3247,DWAS,29,0,1123200,1131900,3915,1128625491698
2358,CNVS,319,0,25300,25500,15212,25473507757
12631,ZTEK,81,0,6250,7600,47904,7013992380
2457,CPAY,1541,0,3262500,3310000,21196,3283585176448
9734,RWT,618,0,51700,53900,57645,52065592852
6724,LKFT,680,0,270200,275400,42865,271208256153
4095,FIGR,9651,0,415800,446300,642952,433141076938
7811,NLY,2991,0,216000,219500,306746,216809391483
2252,CLOI,12,0,528300,528500,1101,528463669391
12525,YMM,2301,0,86300,89300,352987,86870702037
10457,SPNT,1186,0,226100,230600,70053,228621894851
184,ADM,8136,0,794300,817600,395324,801896565095
9612,ROIV,10492,0,287400,299000,1037616,292271383826
4525,GAP,7143,0,209200,212700,524301,210964847482
2171,CHSCO,9,0,262000,262500,426,262001173708
12444,XSW,87,0,1545800,1580400,4447,1564868428153
7357,MQQQ,26,0,2290700,2342200,1489,2316686836803
10087,SHLS,16677,0,86900,104900,1850565,100667464585
5000,GTLS,2057,0,2070600,2073900,70705,2072087901845
4868,GPCR,1000,0,379400,397900,51380,389076588166
9582,RNG,3090,0,389700,415100,120806,408522925185
10989,THR,2139,0,650400,673100,102498,658121127241
8632,PFLT,725,0,84100,85600,42857,84716919056
11834,VMBS,456,0,463000,464300,56471,463472534575
1561,BOT,1670,0,240000,399000,283356,315256806279
5166,HESM,1958,0,391800,400000,74770,397234860238
10352,SOFI,20350,0,153800,158400,4447578,156122975426
79,ABUS,2113,0,41900,43300,226642,42383272738
10725,SWIM,1588,0,46900,48900,175893,47822407941
452,ALMU,3085,0,232000,258100,255969,244370998050
7906,NRIX,3448,0,155900,161600,178856,158478356331
2819,DCGO,246,0,5710,5991,18938,5820524712
5549,ICON,106,0,13600,15500,14999,15032668844
6872,LUV,9537,0,381800,390000,471444,385575286566
10809,TAXM,1,0,499200,499200,57,499200000000
536,AMSC,3210,0,503500,553000,164892,542094914246
6324,KEEL,8104,0,42100,45200,4820022,43376881848
1361,BIRD,788,0,42400,48400,95684,45159195894
11634,UUUU,8777,0,183100,192100,714282,185456430513
6547,LAMR,1589,0,1441100,1474100,52101,1452210548741
11733,VEL,297,0,166900,174100,7415,169089480782
1460,BLTE,1112,0,1416000,1499500,30043,1439422198182
5715,IMMR,698,0,60500,63300,59741,61362496442
1376,BIV,379,0,759500,761900,86311,760900659243
11649,UXRP,47,0,40000,42300,18992,40744850463
7630,NBIG,783,0,267000,311500,120149,289247693280
2543,CRESY,543,0,104000,106700,57399,105764842593
12204,WTAI,1,0,404500,404500,2,404500000000
1931,CBRE,6497,0,1264600,1324000,383114,1290130808323
7018,MCDS,1,0,637500,637500,3,637500000000
4288,FORM,23909,0,1194200,1276600,405851,1254467870228
9375,RDNW,306,0,76000,81000,27699,79612130401
10678,SUNC,1065,0,699800,716700,35058,709709823720
405,ALAB,14836,0,2104500,2398000,738214,2292678207403
7103,METC,4372,0,140800,149700,282816,144329739477
9833,SBET,6324,0,65000,73200,1574346,68224270903
10321,SNOA,108,0,10900,11800,46481,11295174372
48,ABBV,7510,0,2090700,2148000,259644,2109519691577
5135,HDLB,1,0,158900,158900,1,158900000000
2730,CX,3618,0,125000,129500,454043,127101865241
9801,SAN,1286,0,115900,117800,469981,117242757260
4173,FLKR,99,0,574000,586000,6316,580322925902
10980,THIR,4,0,335800,336000,305,335963934426
707,ARKB,645,0,260600,267400,194418,262810637389
10135,SIMO,1634,0,2510000,2654000,65993,2590899696937
446,ALLT,3009,0,70400,73400,154240,71035090767
10719,SVXY,4291,0,504800,516000,286391,511985482784
5026,GUTS,622,0,8299,9501,275830,8587531102
10113,SID,187,0,12600,13300,175688,12649496835
7383,MRVU,683,0,940000,1065000,28183,1020035290778
8450,PAVE,1088,0,552400,563700,88804,554727741993
7978,NUGT,733,0,1626000,1821200,27618,1663292265913
11180,TRAD,19,0,99200,99400,6250,99388800000
907,AVES,49,0,650900,660100,5538,652931130371
11279,TSMG,141,0,375000,389000,25548,379373794426
1006,BABU,33,0,145100,153000,3320,149176897590
11521,UPC,3,0,26500,26600,209,26568421052
1248,BEZ,185,0,19400,21500,195512,20712185952
11092,TMP,267,0,813400,831000,4909,820228315339
819,ATEC,4124,0,72500,77900,473214,76122555968
5906,IRS,102,0,132600,137000,4101,133525457205
10993,THRY,1352,0,32400,34600,143173,33669204389
10247,SMCL,187,0,548000,600000,8895,567125059021
11804,VIRT,1228,0,542800,552600,42995,546387326433
1531,BNRG,154,0,17600,20100,15586,18662716540
6317,KDK,1074,0,78500,83000,113916,80725015801
11503,UNHW,1,0,525500,525500,70,525500000000
1230,BEP,606,0,330600,344100,39272,340793394785
758,ASAN,2706,0,57400,62800,356418,61143909398
11031,TKC,317,0,60500,61800,55108,60854220802
11130,TOLZ,12,0,601100,602700,129,602439534883
857,ATR,727,0,1145100,1176400,17712,1153767750677
8867,PPLT,188,0,1783900,1824600,14187,1795598273066
3780,EWC,1379,0,571000,575300,158566,573679003064
11395,U,12053,0,267000,278500,852666,274795424937
1122,BBVA,1850,0,216200,219800,262937,218866919832
4521,GAMB,2696,0,23100,30500,792181,24636253204
9608,ROCY,54,0,536600,538600,7003,537505883192
4382,FTAI,5492,0,2375000,2569000,134965,2424390379728
9469,RGEN,5427,0,1025500,1074800,306055,1044145853196
6739,LMFA,55,0,2287,2600,10614,2348918315
11847,VNM,235,0,191900,193200,12681,192424390820
11946,VTI,7889,0,3619800,3648500,154117,3635091823095
1673,BSMT,35,0,229800,230100,1672,229990370813
4776,GLWG,2102,0,285000,321000,145041,306250407815
2419,COP,17766,0,1194200,1224800,696811,1217595018878
10469,SPRY,4991,0,62900,81500,488242,74004604478
196,ADTX,697,0,500,1040,1044583,777616994
5283,HPAI,84,0,11100,12300,13054,11709269189
1708,BTG,2333,0,48300,50400,1193289,49142260843
11981,VXX,25757,0,276500,288800,2046583,280790999436
12080,WEYS,99,0,343900,350200,2081,347927630946
1807,BXMT,1017,0,180400,183500,64223,181088955670
1971,CCIIU,1,0,104000,104000,1,104000000000
12244,WXM,22,0,4808,6062,7593,5193751349
9887,SCHG,1758,0,341300,345300,532964,343273162915
11969,VUZI,1730,0,24100,30700,348022,28083413692
1696,BTC,1730,0,347600,356600,157418,350162875274
1597,BRCC,1377,0,15000,16200,109456,15794388612
11870,VONV,343,0,1018100,1026900,28581,1020587544172
4952,GSG,777,0,339200,342400,62970,341656538033
10039,SFLO,25,0,316600,475500,1407,317837882018
7309,MNVT,40,0,277500,285000,3665,279711896316
9556,RMBS,6179,0,1223900,1297400,310096,1268356461869
4735,GLDM,3834,0,892600,904400,176039,898955555871
4251,FN,2556,0,6939000,7389200,33642,7176671761488
53,ABEQ,2,0,371500,372700,104,372653846153
10326,SNPD,3,0,283000,298900,19,290415789473
5239,HMC,4388,0,261800,268000,250595,263949383267
10425,SPEU,4,0,534300,535600,169,534563313609
152,ACWI,5874,0,1537600,1549000,305206,1543402523869
11968,VUSV,6,0,659500,661700,1467,660176891615
1695,BTBT,3836,0,17500,20500,3738143,18105779714
1596,BRCB,3129,0,69300,72300,249267,70451749730
11869,VONG,4978,0,1274600,1291900,173049,1283342000820
8181,OI,1301,0,83100,87700,91748,84510228015
3467,ELF,3674,0,547500,570800,149751,560540233454
9484,RH,1489,0,1224600,1267000,58384,1240545478213
10258,SMH,51144,0,5530000,5661400,1754666,5593856158209
10357,SOJC,30,0,216000,217200,1082,216566451016
84,ABX,860,0,89200,92700,39303,90889634379
5544,ICLN,3913,0,212400,220100,634009,216732506794
4820,GNRC,2689,0,2606300,2743600,81845,2640983113201
7177,MHK,1640,0,961600,982900,60911,970132228989
3055,DLX,752,0,227800,232900,20841,230550558994
10971,TGTX,4613,0,394200,408000,278921,397185189713
698,AREC,902,0,21900,22800,179930,22194441171
599,AOMD,4,0,250200,251200,295,250314576271
10872,TDI,32,0,440400,448600,4635,444137346278
5785,INMD,2177,0,138800,141500,169587,139633581583
3434,EHGO,24,0,15700,21400,2492,17769542536
11350,TWIN,101,0,173500,180000,4881,175966830567
1077,BBAR,317,0,140400,147900,15068,142736029997
6164,JLHL,367,0,210000,300000,4997,244970042025
8148,ODD,3887,0,122000,130800,312342,127124539767
4124,FIX,2110,0,19337000,20050000,15554,19707258145814
802,ASTE,671,0,466800,488800,26541,473599498888
11075,TMDX,3187,0,610100,643200,121559,629648567362
1300,BH,90,0,2563300,2725200,769,2686330299089
6387,KLRA,577,0,206900,214500,41528,209811922076
8300,ORCU,3720,0,150000,161800,332746,156367852055
1586,BPYPP,9,0,158000,158400,481,158182536382
11859,VNRX,41,0,20300,21500,7283,20914183715
11958,VTVT,231,0,344000,374500,4519,356164040716
1685,BSTZ,76,0,278700,285000,5249,281164450371
2431,CORD,198,0,55600,59800,34460,58519236796
4788,GMEX,93,0,18000,19500,14433,19197124644
10347,SOCAU,1,0,103100,103100,100,103100000000
74,ABSI,2951,0,49600,54400,604882,51334249985
10339,SNY,4558,0,426700,432000,415586,429254337249
5252,HNST,1057,0,31000,31800,88787,31324729971
11184,TRAW,1934,0,15500,19500,325869,18038442748
911,AVGG,98,0,365000,380900,18859,370908134047
5998,IWB,3532,0,4006400,4048300,109707,4032457801234
9536,RKLX,4898,0,768000,882900,250369,819032919810
4822,GNSS,712,0,17400,20400,83950,18099428231
9909,SCIO,9,0,206100,206100,1549,206100000000
3574,EOSE,10096,0,76000,80800,2501923,78731118663
5931,ISSC,1921,0,161900,171300,142890,164803814822
8010,NVDA,367454,0,2242400,2331800,22919809,2273625227103
4364,FSLY,12023,0,169100,175500,906558,171649043855
8063,NXE,3096,0,112200,117500,477781,113766559783
2976,DHCNI,3,0,187300,189900,60,188653333333
2482,CPRX,910,0,311300,311800,303586,311518594401
10398,SPAM,15,0,351700,359500,1726,353544727694
125,ACN,6290,0,1639200,1695000,286974,1671326392983
5212,HIT,589,0,10500,12400,85380,10832143359
9882,SCHB,1115,0,283700,285700,724906,284751209122
5168,HEZU,2,0,459800,466500,102,459931372549
10354,SOFX,666,0,80500,85300,157564,83167324388
81,ABVE,187,0,4849,5200,71470,4997757842
454,ALNY,3852,0,2867600,2970800,99712,2890332502607
7525,MVST,1293,0,13900,14800,672206,14323396994
2438,CORZZ,132,0,234700,243700,6443,238383206580
4311,FPS,7409,0,447400,495000,462465,458843103586
2152,CHNR,45,0,40400,53100,3653,43499945250
12425,XRPT,121,0,437100,466300,5105,448147796278
7338,MOVE,59,0,194000,209000,6797,199797734294
5354,HUBS,7154,0,1820000,2011700,212132,1951810928101
3891,FBTC,12321,0,683900,703000,468858,688631455579
689,ARCLU,1,0,100300,100300,1500,100300000000
10962,TGHL,10,0,3608,3850,16445,3614100942
5875,IQI,4,0,97000,97700,530,97394339622
6516,KWM,10,0,2697,2826,1306,2758318529
1330,BIBL,1,0,526000,526000,1,526000000000
11603,USOY,129,0,88700,89800,34078,89048251071
4159,FLEX,15528,0,1370000,1413500,984744,1387047552257
9577,RNA,1117,0,130100,139700,41439,132476657255
4490,FXNC,300,0,264000,268600,13395,265533146696
12196,WSO,719,0,4010900,4074900,11367,4040590947479
1923,CBOE,2034,0,3580000,3642700,43841,3621059978102
1824,BZH,1216,0,218800,229000,61497,223268266744
12097,WGSWW,43,0,16,98,28310,28102366
1078,BBAX,66,0,612100,615300,2086,613506088207
11351,TWLO,4669,0,1932500,2013600,197248,1983387805199
6264,JXG,25,0,58000,67000,1714,62281388564
5660,IHRT,1299,0,45500,50000,130494,46879556148
10846,TCBS,1,0,167000,167000,2,167000000000
573,ANGL,859,0,288200,289000,116511,288533970183
583,ANPA,10,0,60500,62500,1615,61456965944
10856,TCPC,500,0,38500,42800,58544,41696281429
10955,TFSL,2455,0,150700,153400,199297,152535814889
682,ARBEW,10,0,500,700,2713,509878363
3785,EWJ,7957,0,907900,914100,518806,910891749324
7412,MSFU,25153,0,270000,300600,2368282,290609789965
2226,CLCG,1,0,290000,290000,3,290000000000
12499,YDKG,14,0,8460,8788,585,8591610256
9769,SA,1132,0,288500,308000,60231,296064390430
7593,NAIL,1211,0,313300,345700,103542,320745799772
8013,NVDG,295,0,221800,237600,40197,228508194641
2232,CLF,4922,0,102300,107400,699614,103374350999
2785,DAVE,1393,0,2260900,2396900,31185,2336437190957
12213,WTI,2125,0,45000,47800,356605,46816986301
4344,FRVO,5042,0,373000,425100,622471,410532854221
2820,DCH,2411,0,63300,68600,283604,64650283141
6425,KODK,1442,0,94100,100100,82984,98304617757
11984,VYLD,17,0,281800,283000,304,282492105263
1711,BTI,10331,0,646300,659000,671900,651154765738
1612,BRK.B,5572,0,4817700,4882700,128126,4839387522438
11885,VPL,177,0,1106200,1116100,12214,1112338906173
5809,INTR,2494,0,57500,59900,1102026,58463433802
10995,THW,11,0,126600,127600,3155,127346497622
722,ARLP,358,0,250500,255800,26717,252232922858
8545,PCRX,1663,0,226100,238000,61355,228722977752
629,APLM,14,0,140000,160600,330,144128484848
10902,TECK,11230,0,601400,624000,512714,610559123604
5815,INUV,138,0,15000,17000,27122,15575035026
9665,RSP,17277,0,2014300,2029200,1343555,2019770125004
11086,TMH,4,0,521400,522600,106,522532075471
813,ATAI,1808,0,39600,41000,402395,40025261745
3698,ETNG,2,0,134600,140000,610,134688524590
11614,USVN,4,0,473600,474400,213,474015023474
1341,BILI,8946,0,190400,197000,889344,192338268993
11515,UONEK,273,0,50000,53400,732,51854371584
8412,PACK,1529,0,57500,61500,90976,59043078394
2065,CF,3489,0,1232400,1260000,135524,1246605609338
1966,CCHH,3,0,3884,4100,152,3886842105
12239,WWD,2997,0,3472800,3623100,61102,3513907304179
6424,KOD,1945,0,356100,389900,102281,368578033065
11844,VNET,13317,0,95000,102000,2473136,99801356658
1571,BP,10297,0,436400,443800,925460,440098676225
6658,LFUS,3388,0,4395200,4491700,102901,4425781667816
8642,PFX,15,0,399400,409200,413,404433414043
3555,ENR,1413,0,165700,169700,70628,168078403749
8726,PLAB,3368,0,488400,510800,137589,501654662800
3639,ERX,424,0,923500,957000,34826,943142675012
7631,NBIL,1461,0,381000,444600,187469,411739786844
2544,CREX,55,0,30000,37200,6912,34619024884
5453,IBAT,53,0,430000,442300,2935,440040988074
10639,STRT,418,0,655600,689600,25579,676281031314
366,AIR,859,0,1038300,1076400,23351,1046658627039
2251,CLOD,2,0,304100,306900,113,304422123893
12524,YMAX,315,0,84300,85300,46414,84755035118
3096,DOG,122,0,228100,229600,60868,229167606952
8183,OIH,876,0,4366100,4411600,29262,4386958095823
10798,TARK,12,0,423600,433500,465,426587526881
525,AMPL,3554,0,59100,63300,444660,61620962982
1281,BGH,2,0,141200,141800,565,141269026548
11554,USAR,23225,0,235800,255000,2399353,246092298465
7321,MODD,28,0,32200,38300,965,33782176165
5337,HTGC,1129,0,153500,155800,86523,154566873548
151,ACVU,7,0,296400,297300,425,296972941176
10424,SPEM,1442,0,507000,511100,143843,508900127222
2980,DHI,5207,0,1347800,1397100,184537,1355560798647
8067,NXL,4,0,3300,3440,2098,3435929456
8007,NVCR,3262,0,174500,182300,229200,176766500872
5277,HOVNP,4,0,208000,208400,386,208192746113
5650,IGV,38373,0,897800,927000,3812093,915035044423
10836,TBX,2,0,286500,286500,306,286500000000
563,ANDE,1054,0,708600,723000,27053,714254785051
4871,GPIQ,789,0,572900,579100,88593,576180084205
7228,MKSI,3695,0,2950100,3055100,109741,3019623359546
1630,BRSL,2208,0,106800,110600,196967,107881751257
11903,VRSK,4299,0,1571300,1636000,177426,1622443641292
463,ALRM,1286,0,420200,427900,52139,424608337329
10736,SXI,242,0,2475900,2555000,4494,2498693969737
2074,CFIT,1,0,259600,259600,100,259600000000
12347,XLG,1359,0,633600,640400,148754,636876570041
2173,CHSN,29,0,12000,13200,6441,12397857475
5276,HOV,306,0,961500,1019900,6110,978295793780
10462,SPPP,443,0,153300,157900,30678,153951554860
189,ADPT,5271,0,128100,131500,327066,129536778203
9990,SEI,3444,0,747400,795000,169031,779224942761
2396,COKE,2766,0,1630000,1703300,96127,1681983906706
8870,PPTA,4514,0,278700,300000,282418,282559694849
3783,EWH,1314,0,239600,241500,401107,240565746047
2070,CFG,8043,0,597500,613600,296737,603953337804
12343,XLE,18859,0,582900,594600,3685156,590562015882
10771,TACN,1,0,271700,271700,76,271700000000
498,AMDD,597,0,37800,39200,1358354,38352121464
8235,ONDG,889,0,63100,84000,268987,71001146152
10548,SRTY,2357,0,267400,283000,363519,278394728748
275,AGH,703,0,41200,45200,182729,43948880582
11403,UAMY,7907,0,84700,97100,872385,88035306544
6316,KDEF,8,0,526700,528700,860,527033720930
424,ALGM,8099,0,423400,440000,538474,429969165456
325,AHT-D,3,0,60900,61000,101,60901980198
10598,STEM,164,0,84600,91100,10289,86978112547
2781,DASH,13797,0,1520900,1601400,616972,1578503033038
4267,FNGU,5676,0,285400,299600,645313,291890717527
10648,STTK,1215,0,58500,67700,54119,63473415990
2425,COPP,275,0,394000,414900,42328,398002938952
6631,LENZ,2517,0,68600,74200,187388,71476780797
4274,FNV,1781,0,2228700,2320100,69009,2262010352272
922,AVL,585,0,590000,619900,41739,604092800498
8039,NVT,3082,0,1661100,1702800,124357,1687213376810
1830,C-R,19,0,249000,249300,1591,249166184789
12103,WHLR,32,0,11200,12200,3091,11647848592
1258,BFH-B,12,0,247700,248300,2702,248111250925
11531,UPSX,21,0,159800,179800,2055,161231970802
8173,OGE,3291,0,462600,475600,91700,465292974918
